minute,cycle_count,phi_mean,duration_mean,components_mean,complexity_mean,anomaly_count,satellite_matches,__source_file,daemon_phi_mean,daemon_psi_mean,daemon_sigma_mean,daemon_epsilon_mean,daemon_ci_mean,daemon_csi_mean,daemon_gns_mean,daemon_health_mean,daemon_temp_mean,sensor_event_count,sensor_sources,sensor_phi_mean,sensor_psi_mean,sensor_sigma_mean,sensor_epsilon_mean,sensor_ci_mean,sensor_csi_mean,sensor_gns_mean,sensor_legacy_t_mean,sensor_legacy_i_mean,sensor_legacy_f_mean,sensor_legacy_c_mean
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,0,0,reports_runtime/cycle_metrics_minute_20260209T144547Z.csv,9318282337.868822,0.5,0.997742857142857,0.5041857142857143,0.8165571428571429,0.9502142857142856,15.388623809523809,0.8211071428571428,93.5,4.0,1.0,,,,,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,0,0,data/reports/cycle_metrics_minute_20260208T204557Z.csv,9318282337.868822,,,,0.8165571428571429,0.9502142857142856,15.388623809523809,0.8211071428571428,93.5,,,,,,,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,0,0,data/reports/cycle_metrics_minute_20260208T224431Z.csv,9318282337.868822,,,,0.8165571428571429,0.9502142857142856,15.388623809523809,0.8211071428571428,93.5,,,,,,,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,0,0,data/reports/cycle_metrics_minute_20260209T014717Z.csv,,,,,,,,,,4.0,1.0,,,,,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,0,0,data/reports/cycle_metrics_minute_fused_20260209T004233Z.csv,9318282337.868822,,,,0.8165571428571429,0.9502142857142856,15.388623809523809,0.8211071428571428,93.5,14.0,2.0,1.27795,0.722,0.689,1.0,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,1,63,reports_runtime/cycle_metrics_minute_20260209T035513Z.csv,9318282337.868822,0.5,0.997742857142857,0.5041857142857143,0.8165571428571429,0.9502142857142856,15.388623809523809,0.8211071428571428,93.5,4.0,1.0,,,,,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,0,0,reports_runtime/cycle_metrics_minute_20260209T173229Z.csv,9318282337.868822,0.5,0.997742857142857,0.5041857142857143,0.8165571428571429,0.9502142857142856,15.388623809523809,0.8211071428571428,93.5,,,,,,,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,0,0,data/reports/cycle_metrics_minute_20260209T033018Z.csv,9318282337.868822,0.5,0.997742857142857,0.5041857142857143,0.8165571428571429,0.9502142857142856,15.388623809523809,0.8211071428571428,93.5,14.0,2.0,1.27795,0.722,0.689,1.0,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,144,0,data/reports/cycle_metrics_minute_20260208T201114Z.csv,,,,,,,,,,,,,,,,,,,,,,
2026-02-08 17:31:00+00:00,1.0,1.72289241730896,206396.731,7.0,21504.0,1,63,reports_runtime/cycle_metrics_minute_20260209T104933Z.csv,9318282337.868822,0.5,0.997742857142857,0.5041857142857143,0.8165571428571429,0.9502142857142856,15.388623809523809,0.8211071428571428,93.5,4.0,1.0,,,,,,,,,,,
